Severity,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Crossing,Junction,Railway,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Year,Month,Hour,DayOfWeek
2,Greenville,SC,80.0,62.0,10.0,0.0,0.0,Fair,True,False,False,False,False,False,Day,,,,
1,Davis,UT,73.0,13.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,6.0,17.0,4.0
3,Hennepin,MN,28.9,69.0,10.0,12.7,,Clear,False,False,False,False,False,False,Night,2019.0,3.0,20.0,4.0
4,St. Johns,FL,75.9,97.0,10.0,6.9,,Clear,False,False,False,False,False,True,Night,2017.0,8.0,22.0,4.0
4,Coweta,GA,44.0,63.0,10.0,6.0,,Fair,False,False,False,False,False,False,Day,2021.0,12.0,9.0,0.0
2,Los Angeles,CA,46.0,100.0,0.25,0.0,,Fog,False,False,False,False,False,False,Night,2020.0,4.0,3.0,1.0
2,Santa Clara,CA,,,,,,,False,False,False,False,False,False,Day,2022.0,7.0,8.0,5.0
2,Sarpy,NE,18.5,67.0,10.0,4.6,,Overcast,True,False,False,False,False,True,Day,2019.0,2.0,15.0,1.0
2,Mecklenburg,NC,47.0,34.0,10.0,7.0,0.0,Mostly Cloudy,True,False,False,False,False,True,Day,2021.0,3.0,18.0,1.0
2,Escambia,FL,84.0,74.0,10.0,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,,,,
2,Morris,NJ,69.1,96.0,5.0,8.1,0.0,Overcast,False,False,False,False,False,False,Day,2018.0,9.0,7.0,4.0
2,Burke,NC,54.0,23.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
3,Alameda,CA,61.0,88.0,10.0,0.0,,Fair,False,False,False,False,False,False,Day,2020.0,8.0,8.0,1.0
3,Alameda,CA,57.9,56.0,10.0,4.6,,Clear,False,False,False,False,False,False,Day,2017.0,11.0,10.0,3.0
2,Maricopa,AZ,100.0,9.0,10.0,6.9,,Clear,True,False,False,False,False,True,Night,2018.0,6.0,20.0,3.0
2,Riverside,CA,46.0,44.0,10.0,0.0,0.0,Fair,False,False,False,False,False,True,Night,2020.0,10.0,2.0,2.0
3,Wake,NC,69.0,78.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,9.0,8.0,1.0
2,Marion,OR,42.0,85.0,10.0,0.0,0.0,Cloudy,False,False,False,False,False,False,Night,2022.0,12.0,22.0,0.0
2,Los Angeles,CA,80.0,45.0,10.0,17.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,8.0,17.0,5.0
3,Genesee,MI,8.1,67.0,10.0,8.1,,Clear,False,False,False,False,False,False,Night,2016.0,12.0,18.0,3.0
2,Los Angeles,CA,51.0,92.0,1.0,0.0,0.02,Light Rain,True,False,False,False,False,True,Day,2020.0,3.0,10.0,4.0
2,Maricopa,AZ,53.0,55.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,12.0,22.0,4.0
2,Leon,FL,76.0,97.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,7.0,21.0,4.0
2,Riverside,CA,68.0,50.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,6.0,21.0,5.0
3,San Diego,CA,19.9,,,8.1,,Clear,False,False,False,False,False,False,Night,2018.0,11.0,18.0,0.0
3,Los Angeles,CA,71.1,87.0,5.0,,,Clear,False,True,False,False,False,False,Night,2018.0,8.0,23.0,6.0
2,Los Angeles,CA,59.0,77.0,10.0,8.0,,Fair,False,False,False,False,False,False,Night,2020.0,2.0,18.0,4.0
3,Broward,FL,72.0,53.0,10.0,20.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,1.0,6.0,3.0
2,Henry,VA,70.0,60.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,2.0,15.0,2.0
2,San Joaquin,CA,57.0,55.0,10.0,3.0,0.0,Fair,False,True,False,False,False,False,Day,,,,
2,Pottawattamie,IA,50.0,87.0,0.0,32.0,0.0,Haze / Windy,False,False,False,False,False,False,Day,2021.0,12.0,16.0,2.0
2,Greenville,SC,56.0,15.0,10.0,7.0,0.0,Fair,True,False,False,False,False,True,Day,2023.0,1.0,17.0,6.0
2,Maricopa,AZ,39.0,65.0,10.0,0.0,,Fair,False,False,False,False,False,False,Day,,,,
2,Dakota,MN,30.0,100.0,2.0,3.0,0.01,Light Snow,False,True,False,False,False,False,Night,,,,
2,Mecklenburg,NC,55.0,31.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,1.0,17.0,3.0
2,Richmond,GA,88.0,32.0,10.0,5.8,,Clear,False,False,False,False,False,True,Day,2018.0,8.0,16.0,3.0
2,Wake,NC,64.0,64.0,10.0,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,3.0,11.0,1.0
2,Collin,TX,77.0,62.0,10.0,23.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,Day,2021.0,12.0,17.0,2.0
2,Montgomery,PA,46.0,46.0,10.0,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,4.0,13.0,3.0
2,Marion,IN,66.0,37.0,10.0,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,Day,2020.0,5.0,14.0,3.0
2,Orange,CA,59.0,83.0,0.75,0.0,0.0,Haze,False,False,False,False,False,False,Day,2019.0,11.0,7.0,1.0
2,Madison,AL,,,,,,,False,False,False,False,False,False,Day,2022.0,8.0,8.0,0.0
2,Wake,NC,70.0,100.0,10.0,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,9.0,7.0,0.0
2,Walton,FL,71.0,90.0,10.0,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,12.0,7.0,0.0
3,Maricopa,AZ,66.2,24.0,10.0,,,Clear,False,True,False,False,False,False,Day,2017.0,10.0,6.0,0.0
3,King,WA,60.1,86.0,6.0,9.2,0.0,Light Rain,False,False,False,False,False,False,Night,2018.0,9.0,22.0,4.0
3,Richland,SC,96.0,29.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,6.0,15.0,3.0
2,Philadelphia,PA,66.0,93.0,3.0,7.0,0.05,Light Rain,False,False,False,False,False,False,Day,2020.0,5.0,15.0,4.0
3,Tarrant,TX,57.0,53.0,10.0,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,10.0,14.0,5.0
2,Orange,FL,59.0,46.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,12.0,14.0,4.0
3,Solano,CA,46.9,90.0,0.2,,,Fog,False,False,False,False,False,False,Night,2019.0,1.0,5.0,6.0
2,Dorchester,SC,70.0,94.0,10.0,14.0,0.0,Cloudy,False,False,False,False,False,False,Day,,,,
2,Olmsted,MN,42.0,69.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,20.0,5.0
3,Hanover,VA,36.0,93.0,3.0,10.0,0.15,Light Rain,False,False,False,False,False,False,Day,2020.0,12.0,16.0,2.0
2,East Baton Rouge,LA,79.0,82.0,10.0,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,6.0,17.0,4.0
3,Norfolk,MA,67.0,90.0,,0.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Day,2021.0,9.0,7.0,2.0
2,Mecklenburg,NC,72.0,66.0,10.0,5.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,8.0,8.0,3.0
2,Harris,TX,63.0,29.0,10.0,11.5,,Clear,False,False,False,False,False,True,Day,2016.0,11.0,13.0,5.0
2,San Diego,CA,65.0,45.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2022.0,11.0,16.0,3.0
2,Harris,TX,73.4,50.0,10.0,9.2,,Clear,False,True,False,False,False,False,Day,2018.0,2.0,16.0,0.0
2,Prince George's,MD,,,,,,,False,False,False,False,False,False,Day,2018.0,4.0,8.0,4.0
2,San Joaquin,CA,42.1,89.0,10.0,9.2,0.02,Light Rain,False,False,False,False,False,False,Night,2019.0,2.0,4.0,6.0
2,Prince William,VA,77.0,69.0,10.0,7.0,0.0,Cloudy,False,False,False,False,False,True,Day,2022.0,9.0,19.0,5.0
2,Bedford,VA,69.0,84.0,10.0,7.0,0.0,Mostly Cloudy,True,False,False,False,False,False,Day,2022.0,5.0,8.0,0.0
2,Allegheny,PA,53.1,80.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2017.0,10.0,8.0,2.0
2,Okaloosa,FL,87.0,64.0,10.0,7.0,0.0,Partly Cloudy,True,False,False,False,False,False,Day,2021.0,8.0,16.0,3.0
2,Calaveras,CA,52.0,67.0,10.0,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2023.0,3.0,13.0,2.0
1,Mecklenburg,NC,56.0,57.0,10.0,5.0,0.0,Fair,True,False,False,False,False,True,Day,2022.0,4.0,8.0,2.0
3,Davidson,TN,71.1,93.0,1.8,,0.5,Rain,False,False,False,False,False,False,Day,2018.0,9.0,10.0,6.0
2,Anne Arundel,MD,54.0,77.0,10.0,8.0,0.0,Cloudy,False,False,False,False,False,False,Day,2021.0,5.0,11.0,6.0
2,Anderson,SC,88.0,55.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,7.0,12.0,4.0
2,Westchester,NY,30.0,92.0,1.0,7.0,0.0,Light Snow,False,False,False,False,False,False,Night,2021.0,1.0,20.0,1.0
2,Sacramento,CA,89.6,15.0,10.0,8.1,,Clear,False,False,False,False,True,False,Day,2017.0,9.0,16.0,3.0
2,Weld,CO,20.0,81.0,10.0,3.0,0.0,Fair,False,True,False,False,False,False,Night,2023.0,1.0,22.0,4.0
2,Bexar,TX,57.0,53.0,10.0,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,4.0,9.0,6.0
2,San Francisco,CA,53.1,80.0,9.0,27.6,0.04,Light Rain,False,True,False,False,False,False,Day,2017.0,1.0,12.0,2.0
2,Gwinnett,GA,81.0,79.0,10.0,7.0,0.03,Thunder,False,False,False,False,False,False,Day,2022.0,8.0,15.0,5.0
2,Island,WA,49.0,90.0,10.0,8.0,0.02,Light Rain,False,False,False,False,False,False,Day,,,,
4,Eagle,CO,4.0,76.0,10.0,8.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Los Angeles,CA,74.0,64.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,6.0,15.0,2.0
2,York,PA,64.0,67.0,10.0,,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,6.0,8.0,3.0
3,Wayne,MI,17.0,59.0,10.0,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2021.0,2.0,20.0,4.0
2,Kern,CA,42.0,35.0,10.0,15.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,1.0,6.0,0.0
3,Denver,CO,66.0,15.0,10.0,,,Partly Cloudy,False,False,False,False,False,False,Day,2017.0,12.0,14.0,1.0
2,Nassau,NY,70.0,81.0,8.0,9.0,0.0,Cloudy,False,False,False,False,False,False,Day,2021.0,8.0,10.0,6.0
3,Hamilton,OH,50.0,96.0,2.0,5.0,0.2,T-Storm,False,False,False,False,False,False,Day,2020.0,3.0,14.0,2.0
2,Snyder,PA,60.0,96.0,1.0,3.0,0.56,Heavy Rain,False,False,False,False,False,False,Day,2021.0,9.0,7.0,3.0
2,Contra Costa,CA,63.0,34.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,1.0,16.0,3.0
2,Miami-Dade,FL,82.9,82.0,10.0,8.1,,Clear,False,False,False,False,False,False,Day,2018.0,9.0,8.0,1.0
2,Beaufort,SC,89.1,70.0,10.0,8.1,0.0,Light Rain,False,False,False,False,False,False,Day,2017.0,8.0,12.0,4.0
2,Anne Arundel,MD,30.0,100.0,10.0,0.0,,Fair,False,False,False,False,False,False,Night,2022.0,3.0,6.0,1.0
4,Dallas,TX,91.0,46.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,2020.0,6.0,19.0,4.0
1,Wake,NC,72.0,97.0,10.0,0.0,0.0,Cloudy,False,True,False,False,False,False,Day,2020.0,5.0,8.0,4.0
2,Cook,IL,50.0,68.0,10.0,16.0,0.0,Fair,True,False,False,False,False,True,Day,2019.0,5.0,9.0,4.0
3,Harris,TX,80.1,87.0,10.0,18.4,0.0,Light Rain,False,False,False,False,False,False,Day,2017.0,8.0,14.0,4.0
2,Miami-Dade,FL,84.0,76.0,10.0,10.0,0.14,Light Rain with Thunder,False,False,False,False,False,False,Day,2021.0,9.0,16.0,4.0
3,Clackamas,OR,72.0,30.0,10.0,9.2,,Clear,False,False,False,False,False,False,Day,2018.0,6.0,17.0,0.0
2,Miami-Dade,FL,81.0,67.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Greenwood,SC,88.0,59.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,8.0,13.0,3.0
2,Oakland,MI,54.0,29.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,18.0,6.0
2,Fairfield,CT,46.0,29.0,10.0,7.0,0.0,Fair,False,True,False,False,False,False,Day,2020.0,1.0,14.0,4.0
4,Huron,OH,55.4,94.0,10.0,11.5,,Overcast,False,False,False,False,False,False,Night,2016.0,11.0,20.0,1.0
2,Camden,NJ,67.0,87.0,10.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,10.0,22.0,3.0
2,Stanislaus,CA,38.0,60.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,,,,
2,Hamilton,OH,42.0,45.0,10.0,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,12.0,14.0,4.0
2,Madison,AR,50.0,87.0,10.0,9.0,,Cloudy,False,False,False,False,False,False,Day,,,,
2,Weber,UT,54.0,62.0,10.0,9.2,0.0,Light Rain,True,False,False,False,False,True,Day,2017.0,11.0,11.0,4.0
2,Davidson,TN,76.0,45.0,10.0,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2021.0,9.0,14.0,5.0
2,Monroe,NY,41.0,35.0,10.0,23.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,Day,2020.0,4.0,16.0,2.0
2,San Francisco,CA,68.0,49.0,9.0,14.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,5.0,17.0,6.0
2,Jefferson,WV,57.0,96.0,0.25,0.0,0.0,Fog,False,False,False,False,False,True,Night,2021.0,10.0,7.0,4.0
2,Santa Clara,CA,68.0,52.0,10.0,12.7,,Partly Cloudy,False,False,False,False,False,False,Day,2018.0,5.0,18.0,0.0
2,Mecklenburg,NC,57.0,49.0,10.0,,,Mostly Cloudy,False,False,False,False,False,True,Day,2018.0,10.0,17.0,3.0
3,Hudson,NJ,37.0,52.0,10.0,13.8,,Overcast,False,False,False,False,False,False,Night,2016.0,11.0,19.0,1.0
2,Pike,PA,47.0,21.0,10.0,23.0,0.0,Fair / Windy,False,False,False,False,False,False,Day,,,,
3,Nassau,NY,52.0,69.0,10.0,24.2,,Clear,False,False,False,False,False,False,Day,2016.0,4.0,17.0,0.0
2,Manatee,FL,70.0,81.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,,,,
2,Pima,AZ,82.0,52.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,7.0,1.0,0.0
2,Travis,TX,81.0,34.0,10.0,15.0,,Scattered Clouds,False,False,False,False,False,False,Day,2017.0,4.0,16.0,0.0
2,Oklahoma,OK,51.1,48.0,10.0,8.1,,Mostly Cloudy,True,False,False,False,False,True,Day,2018.0,10.0,13.0,1.0
2,Mecklenburg,NC,48.0,68.0,10.0,4.6,,Overcast,False,False,False,False,False,False,Night,2018.0,12.0,17.0,3.0
2,Hudson,NJ,50.0,50.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2021.0,11.0,1.0,5.0
2,Kent,MI,63.0,43.0,10.0,5.8,,Partly Cloudy,True,False,False,False,False,False,Night,2017.0,6.0,21.0,3.0
2,Berkeley,SC,64.0,100.0,10.0,0.0,0.0,Fair,False,False,False,False,True,False,Day,2020.0,10.0,8.0,4.0
2,Jackson,MO,30.0,69.0,10.0,7.0,0.0,Fair,False,False,False,False,False,True,,,,,
2,Jackson,MO,59.0,67.0,10.0,10.0,0.0,Fair,False,True,False,False,False,False,Day,2022.0,9.0,10.0,3.0
2,Berkeley,SC,72.0,73.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,10.0,18.0,5.0
2,Racine,WI,33.0,85.0,3.0,25.0,0.09,Wintry Mix / Windy,False,False,False,False,False,False,Day,,,,
2,Okaloosa,FL,71.0,21.0,10.0,17.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,17.0,4.0
2,San Diego,CA,79.0,44.0,10.0,13.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,9.0,15.0,3.0
2,Alameda,CA,73.9,40.0,10.0,3.5,,Clear,False,True,False,False,False,False,Day,2017.0,5.0,9.0,1.0
3,Dakota,MN,90.0,37.0,10.0,12.7,,Scattered Clouds,False,False,False,False,False,False,Day,2018.0,5.0,14.0,3.0
2,Marion,IN,72.0,100.0,10.0,3.0,,Fair,True,False,False,False,False,True,Day,2020.0,6.0,10.0,3.0
2,Davidson,TN,73.0,33.0,10.0,12.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Day,2020.0,11.0,13.0,5.0
2,Escambia,FL,77.0,88.0,10.0,0.0,0.0,Fair,True,False,False,False,False,False,Night,,,,
2,Ada,ID,40.0,49.0,10.0,20.0,0.0,Fair,True,False,False,False,False,True,Night,2021.0,11.0,6.0,1.0
2,Miami-Dade,FL,77.0,84.0,10.0,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2022.0,6.0,15.0,4.0
2,King,WA,50.0,80.0,10.0,9.0,0.0,Mostly Cloudy,True,False,False,False,False,True,Night,2019.0,10.0,5.0,4.0
3,Will,IL,52.0,90.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,6.0,5.0,3.0
2,Clackamas,OR,54.0,86.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2018.0,10.0,17.0,0.0
3,Wayne,MI,80.0,58.0,10.0,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2020.0,7.0,15.0,1.0
2,Albemarle,VA,62.1,86.0,8.0,9.2,,Mostly Cloudy,False,False,False,False,False,False,Day,2018.0,10.0,10.0,0.0
2,Dallas,TX,21.2,80.0,7.0,16.1,,Light Snow,False,True,False,False,False,False,Day,2017.0,1.0,15.0,4.0
4,St Francis,AR,,,,,,,False,False,False,False,False,False,Day,2022.0,2.0,7.0,3.0
4,Chester,PA,64.0,83.0,10.0,5.0,0.0,Cloudy,False,False,False,False,False,True,Day,2018.0,9.0,14.0,4.0
4,Miami,KS,82.0,69.0,10.0,6.0,0.0,Fair,False,False,False,False,False,True,Day,2021.0,8.0,10.0,2.0
2,Sacramento,CA,88.0,24.0,10.0,13.0,0.0,Fair,True,False,False,False,False,False,Day,2022.0,5.0,14.0,5.0
2,Genesee,MI,44.1,63.0,10.0,12.7,,Overcast,False,False,False,False,False,False,Day,2017.0,11.0,16.0,3.0
2,Tulsa,OK,86.0,57.0,10.0,8.0,0.0,Fair,True,False,False,False,False,True,Day,2021.0,9.0,11.0,3.0
2,DuPage,IL,55.9,87.0,7.0,12.7,0.05,Light Rain,True,False,False,False,False,True,Day,2017.0,4.0,13.0,2.0
2,San Diego,CA,60.0,64.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,11.0,18.0,4.0
2,Miami-Dade,FL,85.0,65.0,10.0,6.0,0.0,Fair,False,False,False,False,False,True,Night,2021.0,8.0,20.0,4.0
2,Roanoke,VA,42.0,79.0,10.0,3.0,0.0,Light Rain,False,False,False,False,False,False,Night,2022.0,1.0,17.0,3.0
2,Dallas,TX,59.0,33.0,10.0,6.9,,Scattered Clouds,True,False,False,False,False,True,Night,2018.0,11.0,17.0,1.0
2,Hennepin,MN,34.0,89.0,10.0,13.0,0.02,Cloudy,False,False,False,False,False,False,Night,2022.0,4.0,2.0,0.0
3,Tarrant,TX,,,,,,,False,False,False,False,False,False,Day,2018.0,5.0,8.0,0.0
2,San Mateo,CA,50.0,82.0,10.0,3.0,0.0,Fair,False,False,False,False,False,False,Night,2020.0,11.0,0.0,3.0
2,Los Angeles,CA,74.0,9.0,10.0,15.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,11.0,16.0,0.0
2,Miami-Dade,FL,82.0,79.0,10.0,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2021.0,5.0,14.0,2.0
2,Crittenden,AR,92.0,48.0,10.0,9.0,0.0,Fair,False,True,False,False,False,False,Day,2022.0,7.0,15.0,2.0
3,Los Angeles,CA,86.0,12.0,10.0,,,Clear,False,False,False,False,True,False,Day,2017.0,10.0,10.0,4.0
2,Harris,TX,73.0,61.0,10.0,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2019.0,4.0,14.0,3.0
2,Monterey,CA,55.0,64.0,10.0,5.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,1.0,12.0,0.0
2,Canyon,ID,67.0,31.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2019.0,5.0,12.0,5.0
2,Travis,TX,42.1,53.0,10.0,10.4,,Scattered Clouds,False,False,False,False,False,False,Day,2016.0,12.0,15.0,3.0
2,Montgomery,NY,63.0,100.0,15.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,,,,
2,Davidson,TN,44.0,89.0,5.0,3.0,0.01,Light Rain,False,False,False,False,False,False,Night,2020.0,12.0,5.0,6.0
2,San Diego,CA,48.0,48.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,2.0,8.0,4.0
2,Mecklenburg,NC,41.0,53.0,10.0,11.5,,Mostly Cloudy,False,False,False,False,False,False,Night,2018.0,3.0,20.0,2.0
3,Juneau,WI,23.0,80.0,7.0,3.5,,Light Snow,False,False,False,False,False,False,Day,2018.0,1.0,10.0,6.0
2,Tulsa,OK,50.0,77.0,10.0,9.0,0.0,Cloudy,False,False,False,False,False,False,Day,2020.0,2.0,15.0,0.0
3,King,WA,60.0,64.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2020.0,7.0,2.0,5.0
2,Genesee,MI,50.0,48.0,10.0,8.1,,Scattered Clouds,False,False,False,False,False,True,Day,2016.0,10.0,17.0,1.0
4,Sevier,UT,39.0,42.0,10.0,18.0,,Fair,False,False,False,False,False,False,Night,2021.0,4.0,4.0,4.0
2,Lancaster,PA,41.0,100.0,8.0,4.6,,Clear,False,False,False,False,False,False,Night,2016.0,10.0,4.0,2.0
4,Dallas,TX,70.7,46.0,10.0,4.6,,Clear,False,True,False,False,False,False,Night,2016.0,10.0,22.0,0.0
4,Baker,OR,27.0,72.0,10.0,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Night,2022.0,2.0,19.0,1.0
2,Pasco,FL,82.0,70.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,10.0,11.0,0.0
2,Litchfield,CT,59.0,83.0,8.0,7.0,0.03,Light Rain,False,False,False,False,True,False,Day,2021.0,5.0,19.0,6.0
2,Juab,UT,36.0,59.0,10.0,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2019.0,12.0,15.0,4.0
2,Orange,FL,52.0,77.0,10.0,6.9,,Clear,True,False,False,False,False,True,Day,2017.0,11.0,7.0,0.0
2,Wake,NC,67.0,68.0,10.0,20.0,0.0,Cloudy,True,False,False,False,False,True,Night,2022.0,2.0,18.0,3.0
2,Mecklenburg,NC,80.0,58.0,10.0,0.0,0.0,Fair,True,False,False,False,False,True,Night,2019.0,10.0,22.0,2.0
2,New York,NY,52.0,27.0,10.0,6.0,0.0,Fair,False,False,False,False,False,False,Day,2022.0,4.0,15.0,5.0
2,Santa Cruz,CA,68.0,52.0,10.0,6.0,0.0,Mostly Cloudy,False,False,False,False,True,False,Day,2020.0,5.0,11.0,6.0
1,Pima,AZ,81.0,25.0,10.0,0.0,0.0,Fair,False,False,False,False,False,True,Day,2022.0,7.0,8.0,3.0
2,Greenville,SC,57.0,89.0,10.0,10.4,,Overcast,True,False,False,False,False,True,Night,2018.0,1.0,19.0,4.0
2,Sacramento,CA,79.0,36.0,10.0,10.0,0.0,Fair,True,False,False,False,False,False,Day,,,,
2,Alexandria,VA,66.0,93.0,2.0,9.0,0.08,Heavy Rain,False,False,False,False,False,False,Night,2020.0,10.0,4.0,0.0
2,Wake,NC,64.0,75.0,10.0,5.0,0.0,Partly Cloudy,False,True,False,False,False,False,Night,2022.0,3.0,18.0,5.0
2,Miami-Dade,FL,93.0,50.0,10.0,9.0,0.0,Fair,True,False,False,False,False,True,Day,2021.0,7.0,12.0,5.0
3,Hennepin,MN,48.0,86.0,10.0,5.8,,Overcast,False,False,False,False,False,False,Day,2018.0,10.0,14.0,4.0
2,Lee,FL,83.0,69.0,10.0,7.0,0.0,Mostly Cloudy,True,False,False,False,False,True,Day,2021.0,10.0,12.0,5.0
2,Travis,TX,79.0,64.0,10.0,12.0,0.0,Partly Cloudy,True,False,False,False,False,True,Day,2022.0,12.0,15.0,2.0
2,Duval,FL,81.0,54.0,10.0,10.0,0.0,Fair,False,False,False,False,False,False,Day,2023.0,1.0,15.0,1.0
2,Dakota,MN,73.0,42.0,10.0,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,Day,2019.0,6.0,18.0,1.0
2,Travis,TX,77.0,24.0,10.0,3.5,,Clear,False,False,False,False,False,True,Day,2017.0,11.0,13.0,4.0
2,Los Angeles,CA,75.0,55.0,10.0,,,Clear,False,False,False,False,False,False,Day,2018.0,6.0,15.0,1.0
3,Harris,TX,71.0,90.0,7.0,12.0,0.0,Cloudy,False,False,False,False,False,False,Night,2022.0,3.0,4.0,4.0
3,Cook,IL,51.1,77.0,10.0,9.2,,Overcast,False,False,False,False,False,True,Night,2016.0,9.0,5.0,2.0
2,Pima,AZ,61.9,71.0,10.0,19.6,,Clear,True,False,False,False,False,True,Night,2018.0,10.0,18.0,1.0
4,Pickens,GA,86.0,66.0,10.0,5.8,,Scattered Clouds,False,False,False,False,False,False,Day,2017.0,7.0,16.0,1.0
2,Salt Lake,UT,80.0,20.0,10.0,7.0,0.0,Fair,False,False,False,False,False,False,Day,2021.0,9.0,12.0,5.0
2,Bexar,TX,83.0,63.0,10.0,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,Day,2022.0,6.0,10.0,3.0
3,Jefferson,LA,79.0,82.0,10.0,12.0,0.0,Mostly Cloudy,False,True,False,False,False,False,Night,2017.0,10.0,18.0,6.0
3,Lewis,WA,46.0,93.0,9.0,10.0,0.0,Light Rain,False,False,False,False,False,False,Night,2016.0,11.0,16.0,3.0
3,Los Angeles,CA,62.6,52.0,10.0,4.6,,Mostly Cloudy,False,False,False,False,False,False,Day,2016.0,12.0,11.0,2.0
2,Summit,UT,,,,,,,False,False,False,False,False,False,Night,2022.0,3.0,6.0,2.0
2,Davidson,TN,42.1,55.0,10.0,6.9,,Overcast,True,False,False,False,False,False,Night,2017.0,12.0,17.0,1.0
2,District of Columbia,DC,84.0,25.0,10.0,18.4,,Scattered Clouds,True,False,False,False,False,True,Day,2018.0,6.0,14.0,3.0
2,Kitsap,WA,62.0,86.0,10.0,0.0,0.0,Fair,False,False,False,False,False,False,Night,2022.0,7.0,3.0,4.0
